"heightagegroups","SEX","name","prev_less18.5","prev_18.5to20","prev_20to25","prev_25to30","prev_30to35","prev_35to40","prev_over40","TOTPOP","Age group (IL3)","Age group (IL)","code.x","meanheight","sdheight","region"
"70-79",1,"Czech Republic",0.00116290506989993,0.00858110456075478,0.117923973210996,0.43459189669908,0.340828370509662,0.0671614475844935,0.0297503023651128,459.168,"70-79","70-79",203,179.6255877,7.12654315285439,"EUROPE"
"70-79",1,"C™te d'Ivoire",0.105975324300762,0.113710025381236,0.409875567570845,0.289437376940669,0.0538366112837677,0.0239275855236967,0.00323750899902424,166.621,"70-79","70-79",384,169.2393254,7.71292088884482,"AFRICA"
"70-79",1,"Dem. People's Republic of Korea",0.136877160318388,0.124459789489368,0.437813675297265,0.247358386834926,0.0469518647865332,0.00490301776444886,0.00163610550906996,590.808,"70-79","70-79",408,169.7504805,6.99079233909253,"ASIA"
"70-79",1,"Democratic Republic of the Congo",0.172798804261251,0.20815630581549,0.443993162774854,0.123863542942942,0.0359347736175448,0.0123970993894709,0.00285631119844756,657.327,"70-79","70-79",180,168.5195255,7.99371486506933,"AFRICA"
"70-79",1,"Denmark",0.00406342463909464,0.0120699076047641,0.284131833543321,0.491484797400998,0.174716294916212,0.0273663302290708,0.00616741166653936,276.0715,"70-79","70-79",208,177.9259309,7.15163476094427,"EUROPE"
"70-79",1,"Djibouti",0.18358373412028,0.152805389179412,0.408883164637858,0.185147231669411,0.0476624502394888,0.0157040440432801,0.00621398611026951,11.137,"70-79","70-79",262,169.4127594,7.1770324340898,"AFRICA"
"70-79",1,"Dominican Republic",0.0311220570265072,0.0348839609453401,0.331763121123881,0.383988070435836,0.157513635331125,0.0284495362759396,0.0322796188613706,152.686,"70-79","70-79",214,169.4605816,7.26327154197141,"LATIN AM. CARIBBEAN"
"70-79",1,"Ecuador",0.0119931972879749,0.0186051556741788,0.33822930129124,0.423888159583077,0.164530838834576,0.0291335948013183,0.0136197525276348,291.7585,"70-79","70-79",218,164.2062529,6.89535500236034,"LATIN AM. CARIBBEAN"
"70-79",1,"Egypt",0.0172536550480902,0.0353080618856116,0.272556932051307,0.294079648431706,0.233477145205621,0.103595336905945,0.0437292204717188,1017.574,"70-79","70-79",818,174.306575,6.80199002340037,"AFRICA"
"70-79",1,"El Salvador",0.0433856268753486,0.0399473880597714,0.379510408684196,0.375618399265458,0.132847064660774,0.0229000782526842,0.00579103420176792,92.3245,"70-79","70-79",222,167.5160645,7.48345713927981,"LATIN AM. CARIBBEAN"
"70-79",1,"Equatorial Guinea",0.175960501287623,0.165136486604506,0.397679253410039,0.169326783610792,0.0619948377603735,0.0231956362711755,0.00670650105549109,13.0975,"70-79","70-79",226,167.2312601,7.99371486506933,"AFRICA"
"70-79",1,"Eritrea",0.350709069197128,0.169756722046847,0.34020212440279,0.113740627530692,0.0166110160373186,0.0060230431137479,0.00295739767147602,28.7695,"70-79","70-79",232,168.4215392,7.21396479688026,"AFRICA"
"70-79",1,"Estonia",0.00669754034475146,0.0105564338453613,0.214450317088006,0.486235104692116,0.212768249555261,0.0507403485213219,0.0185520059531814,42.48,"70-79","70-79",233,180.9916984,7.15163476094427,"EUROPE"
"70-79",1,"Ethiopia",0.31378832724062,0.220734017136556,0.374919208765441,0.0777196662167414,0.00883871412714634,0.00258933693553867,0.00141072957795729,812.332,"70-79","70-79",231,168.536824,7.21396479688026,"AFRICA"
"70-79",1,"Fiji",0.0675624262997407,0.0616731539216043,0.281729642943306,0.348124542551218,0.174453967544049,0.0440088693464285,0.0224473973936544,10.745,"70-79","70-79",242,173.3391969,7.35982684797286,"OCEANIA"
"70-79",1,"Finland",0.00200116973036864,0.00560535698991408,0.257703385024685,0.483037505044924,0.190479977856059,0.0494393550897287,0.0117332502643203,280.289,"70-79","70-79",246,178.0976374,7.15163476094427,"EUROPE"
"70-79",1,"France",0.00589985471580011,0.0160110095923378,0.334830647885806,0.476885380826769,0.139097144547347,0.0232747008444554,0.00400126158748469,2832.546,"70-79","70-79",250,176.0914437,7.07072430580136,"EUROPE"
"70-79",1,"French Polynesia",0.0139405112296043,0.0306693734650044,0.24954811479147,0.352725656775423,0.260087160477013,0.042285295668085,0.0507438875934012,6.0795,"70-79","70-79",258,175.7689619,NA,"OCEANIA"
"70-79",1,"Gabon",0.116508574489208,0.113419278253726,0.378932035738124,0.262703495431954,0.0912667687405307,0.029839676445728,0.00733017090073006,20.193,"70-79","70-79",266,168.6380574,7.99371486506933,"AFRICA"
"70-79",1,"Gambia",0.144031646886001,0.120816352437381,0.391800178197687,0.239101276091672,0.0726994851857519,0.0280698433035628,0.00348121789794397,15.0175,"70-79","70-79",270,168.3248396,7.71292088884482,"AFRICA"
"70-79",1,"Georgia",0.0102696275763511,0.0177230970688714,0.200501218512986,0.362182002302456,0.262586744453049,0.100350152167458,0.0463871579188293,86.387,"70-79","70-79",268,173.5946232,6.96453883380203,"ASIA"
"70-79",1,"Germany",0.00118634512565464,0.00478229092632516,0.158133874336537,0.493800103511523,0.25914932778946,0.0665255430724264,0.0164225152380742,3458.448,"70-79","70-79",276,179.0473768,7.07072430580136,"EUROPE"
"70-79",1,"Ghana",0.165070875198007,0.135737370072342,0.455099681303001,0.183464614718656,0.0444575051930003,0.0126982433883579,0.00347171012663537,230.7685,"70-79","70-79",288,170.3290784,7.67515550028372,"AFRICA"
"70-79",1,"Greece",0.00244507455077043,0.0165669901482971,0.131186805739926,0.418933713561068,0.316088653205729,0.0852229023266914,0.0295558604675184,463.628,"70-79","70-79",300,176.2649235,7.07072430580136,"EUROPE"
"70-79",1,"Grenada",0.0674014673142838,0.0512508638700687,0.418360387139534,0.324712432356627,0.0991067430399786,0.0244186594022741,0.0147494468772338,2.4905,"70-79","70-79",308,174.9758186,7.26327154197141,"LATIN AM. CARIBBEAN"
"70-79",1,"Guatemala",0.0381809678668174,0.064937111015546,0.38896203187695,0.333614338163547,0.134823339281185,0.0256165526563991,0.0138656591395554,172.981,"70-79","70-79",320,162.1656591,7.48345713927981,"LATIN AM. CARIBBEAN"
"70-79",1,"Guinea",0.164266371440533,0.185692538415868,0.39108115595153,0.181302864103923,0.0520743627245724,0.0219028739755331,0.00367983338803996,92.996,"70-79","70-79",324,171.5249711,7.71292088884482,"AFRICA"
"70-79",1,"Guinea-Bissau",0.145576868427293,0.144935947253626,0.42157696967531,0.200041510322087,0.0626028433522661,0.0210361985799587,0.00422966238945877,11.5635,"70-79","70-79",624,168.654046,7.71292088884482,"AFRICA"
"70-79",1,"Guyana",0.099632701801094,0.0591575151373653,0.366317523675463,0.343662992917477,0.0981785989141597,0.0188427436053956,0.0142079239490452,9.558,"70-79","70-79",328,169.0833625,6.89535500236034,"LATIN AM. CARIBBEAN"
"70-79",1,"Haiti",0.132653146400848,0.192125202957491,0.449548965112231,0.177213272940023,0.0312658471335732,0.00960171221874555,0.0075918532370881,101.1905,"70-79","70-79",332,168.0875826,7.26327154197141,"LATIN AM. CARIBBEAN"
"70-79",1,"Honduras",0.0413808342997168,0.0777249342710587,0.381930448869185,0.323795923400272,0.132483162841662,0.0301083424161354,0.0125763539019699,88.2115,"70-79","70-79",340,165.7439874,7.48345713927981,"LATIN AM. CARIBBEAN"
"70-79",1,"Hungary",0.00186433340083446,0.00538110076552201,0.135862308688696,0.393517146446583,0.311275295704542,0.129613158986662,0.0224866560071615,347.5495,"70-79","70-79",348,174.423742,7.12654315285439,"EUROPE"
"70-79",1,"Iceland",0.00516894023212346,0.0118246753447673,0.198374585487085,0.45482944326477,0.248260168061722,0.0649560172731289,0.0165861703364038,12.7295,"70-79","70-79",352,180.4636933,7.15163476094427,"EUROPE"
"70-79",1,"India",0.192711004655777,0.124270279854228,0.459746347751486,0.184248778641723,0.0320304680998165,0.0044405864583442,0.00255253453862553,19708.2965,"70-79","70-79",356,161.9290867,6.64882194551404,"ASIA"
"70-79",1,"Indonesia",0.212947981038216,0.209749597993571,0.420076678078296,0.135335199205462,0.0205383845356389,0.000963240620777409,0.000388918528037554,3532.581,"70-79","70-79",360,162.3122622,6.40437674947886,"ASIA"
"70-79",1,"Iran (Islamic Republic of)",0.0272673734221902,0.0397987821582101,0.364206283680396,0.407989684394871,0.138363592621787,0.0175958111733039,0.00477847254924208,1577.1715,"70-79","70-79",364,170.7450465,6.58828605597937,"ASIA"
"70-79",1,"Iraq",0.0177690930410678,0.0227461282720366,0.197793673189953,0.372620223357768,0.25113381595508,0.0989839607974853,0.0389531053866098,277.3355,"70-79","70-79",368,170.0481802,7.06617179126427,"ASIA"
"70-79",1,"Ireland",0.00410304020875814,0.00781407502638935,0.133279908598151,0.42522013738129,0.331130310623815,0.079927341908314,0.018525186253282,171.298,"70-79","70-79",372,177.0730741,7.12775370018187,"EUROPE"
"70-79",1,"Israel",0.00610542969870809,0.0084569179916302,0.202370083647931,0.447710954128174,0.231388395119913,0.089225128840001,0.0147430905736428,231.339,"70-79","70-79",376,175.4280814,6.96453883380203,"ASIA"
"70-79",1,"Italy",0.00397110277578956,0.00730810524247215,0.218848669960751,0.512930917363539,0.213397100675019,0.0353119201257741,0.00823218385665548,2800.111,"70-79","70-79",380,175.0882701,7.07072430580136,"EUROPE"
"70-79",1,"Jamaica",0.0762638732112382,0.0787462444723194,0.395259132678686,0.317880167384041,0.0811740523816485,0.0342546092917953,0.016421920580272,42.2595,"70-79","70-79",388,173.6161677,7.26327154197141,"LATIN AM. CARIBBEAN"
"70-79",1,"Japan",0.0329998914343448,0.0623008858632323,0.588230591159251,0.286242109946083,0.0273775450208402,0.00260295255816407,0.00024602401808518,7778.134,"70-79","70-79",392,170.4429088,6.8669439486931,"ASIA"
"70-79",1,"Jordan",0.00974699438558432,0.0136097635878349,0.173044459938889,0.403558862681681,0.2761242134327,0.0901978030741764,0.0337179028991341,101.3745,"70-79","70-79",400,172.5560445,7.06617179126427,"ASIA"
"70-79",1,"Kazakhstan",0.0129249430185877,0.0161553448374881,0.268702551952216,0.409572799933937,0.228256277356264,0.0537489427972345,0.010639140104273,222.992,"70-79","70-79",398,173.2572767,6.48665309851713,"ASIA"
"70-79",1,"Kenya",0.239143196831298,0.161079365522756,0.31800267745169,0.19793645128469,0.0682151867905346,0.0121264056517657,0.00349671646726565,289.237,"70-79","70-79",404,169.7342997,7.21396479688026,"AFRICA"
"70-79",1,"Kuwait",0.00328380190582814,0.00687076950849186,0.166303602269679,0.438323908915924,0.232398118931358,0.123366186883986,0.0294536115847322,24.292,"70-79","70-79",414,171.084843,7.06617179126427,"AFRICA"
"70-79",1,"Kyrgyzstan",0.0148281369076282,0.0377652609245821,0.265014596314529,0.331481190929897,0.242184402327308,0.0928058444445373,0.0159205681515183,57.2985,"70-79","70-79",417,170.429552,6.48665309851713,"ASIA"
"70-79",1,"Lao People's Democratic Republic",0.135539983114015,0.143114937400747,0.424034846537315,0.247280096836578,0.0428666168504137,0.0049982287324354,0.00216529052849602,66.512,"70-79","70-79",418,159.5958585,6.19999942733342,"ASIA"
"70-79",1,"Latvia",0.00544436243832905,0.00851122403752152,0.188604205204204,0.491143882066399,0.244890519470583,0.0416018938637076,0.0198039129192559,57.392,"70-79","70-79",428,179.7104333,7.15163476094427,"EUROPE"
"70-79",1,"Lebanon",0.00975561443790405,0.0118661298301255,0.204737365437047,0.424653019536527,0.263505923540637,0.0728142847915844,0.0126676624261752,113.1665,"70-79","70-79",422,174.6119749,7.06617179126427,"ASIA"
"70-79",1,"Lesotho",0.124517691748138,0.116932150099502,0.387341052815199,0.263451790983011,0.0738698801865377,0.0292772324479494,0.00461020171966236,12.4775,"70-79","70-79",426,167.5992208,8.53763687171231,"AFRICA"
"70-79",1,"Liberia",0.1086737050902,0.128364413523383,0.461809877680897,0.201203725572132,0.0442844481371557,0.0510141300030708,0.00464969999316084,36.5715,"70-79","70-79",430,166.1722552,7.71292088884482,"AFRICA"
"70-79",1,"Libyan Arab Jamahiriya",0.0235566547253269,0.0299221711094558,0.256491184466958,0.37906206676015,0.19612780294299,0.0947948639872809,0.0200452560078384,73.6965,"70-79","70-79",434,171.6552731,6.80199002340037,"AFRICA"
"70-79",1,"Lithuania",0.00295126391138314,0.00852689570071999,0.17890920196128,0.460958015086004,0.265511127086409,0.065108397510031,0.0180350987441719,80.9555,"70-79","70-79",440,177.6318783,7.15163476094427,"EUROPE"
"70-79",1,"Luxembourg",0.00238180399338807,0.00717348201611292,0.219969282410752,0.462317821001946,0.233277684165801,0.0635408505143111,0.0113390758976897,19.702,"70-79","70-79",442,176.6889517,7.07072430580136,"EUROPE"
"70-79",1,"Madagascar",0.216395306878264,0.166519610992747,0.433973170789196,0.136383538373586,0.0291650045218463,0.010890122015816,0.00667324642854425,199.8015,"70-79","70-79",450,163.9934532,7.21396479688026,"AFRICA"
"70-79",1,"Malawi",0.171025948783059,0.164500004857333,0.430408985586122,0.193008651248468,0.031156702684608,0.00730037789853882,0.00259932894187182,102.681,"70-79","70-79",454,164.2168023,7.21396479688026,"AFRICA"
"70-79",1,"Malaysia",0.0620426355449128,0.0653480460473207,0.423594070999983,0.352209723616214,0.0860453708661832,0.00934202196880758,0.00141813095657927,535.015,"70-79","70-79",458,165.9129975,6.19999942733342,"ASIA"
"70-79",1,"Maldives",0.0365087594702813,0.050128568648596,0.36053457199225,0.423485429310199,0.116255217563601,0.00522698702845428,0.00786046598661839,4.7375,"70-79","70-79",462,161.095956,6.7160220412138,"ASIA"
"70-79",1,"Mali",0.104101905607742,0.132975748486108,0.431244581156989,0.219637058096174,0.0806922927868207,0.0275540943562001,0.00379431950996551,120.8585,"70-79","70-79",466,176.8296813,7.71292088884482,"AFRICA"
"70-79",1,"Malta",0.00480271820169412,0.00667506844888618,0.136622355087899,0.422723180123778,0.309179293486071,0.0917346412204455,0.0282627434312254,23.7575,"70-79","70-79",470,172.8178187,7.07072430580136,"EUROPE"
"70-79",1,"Mauritania",0.140068244960286,0.125994525715277,0.396989513246264,0.224541111451779,0.0928987271775036,0.0140043569041288,0.00550352054476079,32.2805,"70-79","70-79",478,167.455893,7.71292088884482,"AFRICA"
"70-79",1,"Mauritius",0.0373253445857831,0.067586947113175,0.460591656911604,0.3300478832613,0.0882080071395295,0.0128144758603482,0.00342568512825953,31.957,"70-79","70-79",480,170.1206548,7.21396479688026,"AFRICA"
"70-79",1,"Mexico",0.00924346770606344,0.0241543338149448,0.305883364333236,0.448162076131284,0.168313243622093,0.0338346640266297,0.0104088503657497,1975.5285,"70-79","70-79",484,166.0640209,7.60563905442191,"LATIN AM. CARIBBEAN"
"70-79",1,"Micronesia (Fed. States of)",0.0330165363450755,0.0352008893967305,0.313491698973896,0.346424446816521,0.195406374016153,0.0495849532424015,0.0268751012092225,1.101,"70-79","70-79",583,169.1806977,7.35982684797286,"OCEANIA"
"70-79",1,"Mongolia",0.0205971981330076,0.0477065564104257,0.299389796561768,0.35969537675176,0.203005917666855,0.0498892070338096,0.0197159474423735,24.3745,"70-79","70-79",496,168.0638507,6.8669439486931,"ASIA"
"70-79",1,"Montenegro",0.00814162706445731,0.0156055311149811,0.278026719057547,0.417860054514999,0.212669602947307,0.0529182478323451,0.0147782174683638,18.207,"70-79","70-79",499,177.8365441,NA,"EUROPE"
"70-79",1,"Morocco",0.0278712810118099,0.0524308360756921,0.360762818255045,0.409269105238564,0.115316362050191,0.0291871724261819,0.00516242494251693,578.296,"70-79","70-79",504,172.3594911,6.80199002340037,"AFRICA"
"70-79",1,"Mozambique",0.152829547332379,0.190885368301432,0.415571356841995,0.170787448003456,0.0502028420727999,0.0157657173605858,0.00395772008735231,148.2685,"70-79","70-79",508,163.9532742,7.21396479688026,"AFRICA"
"70-79",1,"Myanmar",0.183735606971562,0.173013818668212,0.440695913743964,0.139229084030663,0.0536641469004119,0.00748547584328372,0.0021759538419022,690.085,"70-79","70-79",104,163.2586177,6.32384781773285,"ASIA"
"70-79",1,"Namibia",0.148666322649183,0.186141464918621,0.334544310402932,0.177748041577527,0.110117865903717,0.0366496785266061,0.0061323160214137,17.0585,"70-79","70-79",516,170.5517986,8.53763687171231,"AFRICA"
"70-79",1,"Nepal",0.151155887082019,0.125894452843441,0.499868924408816,0.191335156685392,0.0260223042710092,0.00205570824525307,0.00366756646406998,401.9085,"70-79","70-79",524,161.7601363,6.7160220412138,"ASIA"
"70-79",1,"Netherlands",0.0016530311353212,0.00839398066912275,0.252465558479321,0.50219386961828,0.196976703943065,0.0338042285812,0.00451262757369079,801.3945,"70-79","70-79",528,180.5927739,7.07072430580136,"EUROPE"
"70-79",1,"New Zealand",0.00360278534130777,0.00846417854770021,0.18865135783835,0.453344840769994,0.249599081652063,0.0755780037398785,0.0207597521107068,183.812,"70-79","70-79",554,177.9734522,7.35982684797286,"OCEANIA"
